ID,MAP,type,coord_index
1497,28,41000,312
1498,28,41000,308
1499,28,40002,301
1500,28,40101,314
1501,28,43400,300
1502,28,46811,757
1503,28,46743,756
1504,28,49431,190
1505,28,46533,755
1506,28,46674,754
1507,28,46633,763
1508,28,46572,762
1509,28,46711,750
1510,28,46551,753
1511,28,46040,652
1512,28,46030,642
1513,28,46060,617
1514,28,46000,640
1515,28,46050,657
1516,28,46020,625
1517,28,46010,660
1518,28,46000,622
1519,28,46040,618
1520,28,46040,656
1521,28,46030,616
1522,28,46060,620
1523,28,46010,661
1524,28,46010,644
1525,28,46040,641
1526,28,46050,623
1527,28,46020,639
1528,28,46060,632
1529,28,46020,653
1530,28,46060,654
1531,28,46050,662
1532,28,46040,629
1533,28,46010,630
1534,28,46020,631
1535,28,46050,619
1536,28,46040,643
1537,28,46020,628
1538,28,46060,659
1539,28,46030,651
1540,28,46050,655
1541,28,46040,615
1542,28,46050,658
1543,28,46505,607
1544,28,46604,605
1545,28,46603,602
1546,28,46704,601
1547,28,38100,116
1548,28,34101,103
1549,28,37900,305
1550,28,45000,313
1551,29,20100,100
1552,29,30301,123
1553,29,30000,109
1554,29,38000,101
1555,29,38101,103
1556,29,32100,114
1557,29,32000,113
1558,29,34003,108
1559,29,34300,116
1560,29,34003,117
1561,29,43011,352
1562,29,41000,308
1563,29,41000,300
1564,29,41000,313
1565,29,40007,307
1566,29,43400,312
1567,29,40102,301
1568,29,46913,757
1569,29,46671,756
1570,29,49426,190
1571,29,46632,753
1572,29,46582,750
1573,29,46523,763
1574,29,46513,762
1575,29,46592,754
1576,29,45511,755
1577,29,46604,601
1578,29,46703,607
1579,29,46504,602
1580,29,46605,605
1581,29,49400,715
1582,29,30301,104
1583,29,43001,305
1584,29,43400,314
1585,30,30301,129
1586,30,30300,117
1587,30,38101,107
1588,30,38000,103
1589,30,32000,112
1590,30,32102,110
1591,30,32102,101
1592,30,34100,116
1593,30,34300,100
1594,30,34100,120
1595,30,44010,364
1596,30,41000,306
1597,30,41000,310
1598,30,41000,305
1599,30,40004,301
1600,30,40101,300
1601,30,46812,757
1602,30,46741,756
1603,30,49431,190
1604,30,46672,320
1605,30,46631,317
1606,30,46534,322
1607,30,46563,318
1608,30,46683,315
1609,30,46641,309
1610,30,46663,760
1611,30,46582,754
1612,30,46627,759
1613,30,46712,755
1614,30,46516,753
1615,30,46553,761
1616,30,46722,758
1617,30,46571,750
1618,30,46800,603
1619,30,46604,606
1620,30,46505,607
1621,30,46602,604
1622,30,46701,602
1623,30,46704,601
1624,30,41300,321
1625,30,43300,319
1626,30,43301,316
1627,30,30300,104
1628,30,38101,106
1629,30,45000,313
1630,30,40002,302
1631,31,30000,123
1632,31,30300,116
1633,31,38101,112
1634,31,38001,110
1635,31,32100,107
1636,31,32000,100
1637,31,32100,111
1638,31,34300,104
1639,31,34102,101
1640,31,34300,117
1641,31,41010,352
1642,31,41000,305
1643,31,41000,300
1644,31,41000,306
1645,31,40007,310
1646,31,40103,301
1647,31,46864,757
1648,31,46742,756
1649,31,49432,190
1650,31,46561,317
1651,31,46661,320
1652,31,46673,322
1653,31,46763,316
1654,31,46682,318
1655,31,46642,309
1656,31,46524,755
1657,31,46532,759
1658,31,46651,750
1659,31,46722,761
1660,31,46627,754
1661,31,45512,760
1662,31,46714,753
1663,31,46692,758
1664,31,46502,603
1665,31,46701,601
1666,31,46603,607
1667,31,46505,604
1668,31,46606,602
1669,31,46702,606
1670,31,41300,321
1671,31,43300,315
1672,31,43301,319
1673,31,32000,103
1674,31,34300,106
1675,31,37900,314
1676,31,45000,313
1677,32,21500,117
1678,32,38001,129
1679,32,30000,101
1680,32,30301,107
1681,32,38101,106
1682,32,32201,112
1683,32,32100,110
1684,32,32100,120
1685,32,34104,116
1686,32,34003,103
1687,32,34003,104
1688,32,43410,364
1689,32,41000,310
1690,32,41000,300
1691,32,41000,306
1692,32,40009,301
1693,32,40101,313
1694,32,46861,757
1695,32,46662,756
1696,32,49411,190
1697,32,46682,316
1698,32,46531,322
1699,32,46673,317
1700,32,46751,320
1701,32,46631,309
1702,32,46643,318
1703,32,46742,759
1704,32,46521,753
1705,32,45513,760
1706,32,46512,754
1707,32,46652,750
1708,32,46571,761
1709,32,46721,755
1710,32,46623,758
1711,32,46602,607
1712,32,46701,606
1713,32,46604,604
1714,32,46502,602
1715,32,46603,601
1716,32,46700,603
1717,32,41300,321
1718,32,43301,319
1719,32,43300,315
1720,32,38001,100
1721,32,45000,302
1722,32,43401,305
1723,33,38001,129
1724,33,30000,107
1725,33,30301,110
1726,33,38101,116
1727,33,32000,101
1728,33,32201,104
1729,33,32000,106
1730,33,34102,117
1731,33,34100,120
1732,33,34102,100
1733,33,43020,364
1734,33,41000,300
1735,33,41000,310
1736,33,41000,305
1737,33,40002,313
1738,33,40102,306
1739,33,46823,757
1740,33,46641,756
1741,33,49412,190
1742,33,46533,320
1743,33,46672,315
1744,33,46632,319
1745,33,46683,318
1746,33,46521,316
1747,33,46661,309
1748,33,46743,759
1749,33,46563,754
1750,33,45514,750
1751,33,46627,753
1752,33,46714,758
1753,33,46693,760
1754,33,46551,761
1755,33,46722,755
1756,33,46020,619
1757,33,46050,645
1758,33,46030,621
1759,33,46060,629
1760,33,46010,637
1761,33,46040,657
1762,33,46000,660
1763,33,46010,646
1764,33,46000,634
1765,33,46010,626
1766,33,46000,623
1767,33,46040,622
1768,33,46030,627
1769,33,46000,631
1770,33,46040,659
1771,33,46020,647
1772,33,46010,649
1773,33,46040,617
1774,33,46020,632
1775,33,46040,633
1776,33,46000,624
1777,33,46040,625
1778,33,46030,616
1779,33,46030,635
1780,33,46040,638
1781,33,46020,618
1782,33,46030,650
1783,33,46050,615
1784,33,46030,628
1785,33,46020,620
1786,33,46060,630
1787,33,46010,662
1788,33,46602,601
1789,33,46702,606
1790,33,46503,607
1791,33,46703,604
1792,33,46605,602
1793,33,46502,603
1794,33,41300,321
1795,33,43300,322
1796,33,43301,317
1797,33,30000,112
1798,33,32201,103
1799,33,40103,302
1800,33,43501,301
1801,34,30001,122
1802,34,30301,111
1803,34,38001,106
1804,34,38101,104
1805,34,32001,101
1806,34,32201,116
1807,34,32001,117
1808,34,34003,120
1809,34,34300,110
1810,34,34300,112
1811,34,45010,351
1812,34,41000,302
1813,34,41000,314
1814,34,41000,310
1815,34,40008,306
1816,34,40101,305
1817,34,46954,757
1818,34,46743,756
1819,34,49413,190
1820,34,46752,318
1821,34,46631,322
1822,34,46641,316
1823,34,46671,309
1824,34,46524,319
1825,34,46662,317
1826,34,46583,754
1827,34,46682,759
1828,34,46652,758
1829,34,46511,761
1830,34,46713,755
1831,34,45511,753
1832,34,46723,750
1833,34,46592,760
1834,34,46602,607
1835,34,46504,601
1836,34,46604,606
1837,34,46700,604
1838,34,46701,602
1839,34,46503,603
1840,34,41300,321
1841,34,43301,320
1842,34,43300,315
1843,34,49400,711
1844,34,30001,107
1845,34,38101,103
1846,34,37900,313
1847,34,40007,300
1848,35,30300,124
1849,35,30301,113
1850,35,38101,103
1851,35,38000,117
1852,35,32201,106
1853,35,32200,112
1854,35,32000,114
1855,35,34100,116
1856,35,34002,110
1857,35,34101,107
1858,35,43410,356
1859,35,41000,307
1860,35,41000,302
1861,35,41000,313
1862,35,40005,310
1863,35,40102,308
1864,35,46671,760
1865,35,46584,754
1866,35,46631,763
1867,35,45512,758
1868,35,46511,753
1869,35,46723,761
1870,35,46694,762
1871,35,46572,759
1872,35,46010,657
1873,35,46060,623
1874,35,46020,626
1875,35,46000,661
1876,35,46040,645
1877,35,46050,641
1878,35,46030,648
1879,35,46040,651
1880,35,46020,638
1881,35,46010,622
1882,35,46020,662
1883,35,46050,654
1884,35,46040,656
1885,35,46020,642
1886,35,46020,646
1887,35,46020,644
1888,35,46020,655
1889,35,46000,639
1890,35,46060,624
1891,35,46040,633
1892,35,46010,635
1893,35,46010,625
1894,35,46000,658
1895,35,46060,650
1896,35,46030,640
1897,35,46010,634
1898,35,46050,660
1899,35,46050,659
1900,35,46503,606
1901,35,46700,605
1902,35,46603,604
1903,35,46505,607
1904,35,46602,601
1905,35,46704,603
1906,35,30301,109
1907,35,34101,108
1908,35,34101,111
1909,35,37900,314
1910,35,43400,312
1911,36,30300,127
1912,36,30001,107
1913,36,38001,108
1914,36,38101,114
1915,36,32201,103
1916,36,32001,113
1917,36,32100,117
1918,36,34300,109
1919,36,34100,120
1920,36,34002,106
1921,36,43411,360
1922,36,41000,302
1923,36,41000,308
1924,36,41000,312
1925,36,40007,306
1926,36,43400,307
1927,36,46534,753
1928,36,46682,762
1929,36,46632,761
1930,36,46572,758
1931,36,46653,763
1932,36,46627,760
1933,36,46593,754
1934,36,46695,759
1935,36,46700,607
1936,36,46503,604
1937,36,46602,605
1938,36,46701,606
1939,36,46603,601
1940,36,46502,603
1941,36,49400,717
1942,36,30001,111
1943,36,38101,110
1944,36,32100,116
1945,36,37900,314
1946,36,40103,313
1947,37,21300,114
1948,37,30300,126
1949,37,30001,111
1950,37,38100,112
1951,37,38001,109
1952,37,32101,106
1953,37,32201,117
1954,37,32102,116
1955,37,34101,113
1956,37,34002,120
1957,37,34104,110
1958,37,43410,358
1959,37,41000,313
1960,37,41000,302
1961,37,41000,307
1962,37,40009,312
1963,37,40102,314
1964,37,46511,760
1965,37,46641,758
1966,37,46743,753
1967,37,46583,761
1968,37,46713,754
1969,37,46691,763
1970,37,46721,759
1971,37,46653,762
1972,37,46801,606
1973,37,46504,603
1974,37,46703,605
1975,37,46701,601
1976,37,46605,607
1977,37,46602,604
1978,37,30001,103
1979,37,34002,107
1980,37,43401,306
1981,37,43401,310
1982,38,38000,128
1983,38,30000,113
1984,38,30001,120
1985,38,38001,106
1986,38,32000,116
1987,38,32102,108
1988,38,32100,117
1989,38,34101,111
1990,38,34003,103
1991,38,34200,109
1992,38,43010,362
1993,38,41000,302
1994,38,41000,308
1995,38,41000,313
1996,38,40008,307
1997,38,40103,310
1998,38,46562,759
1999,38,46743,762
2000,38,46522,753
2001,38,45513,761
2002,38,46511,763
2003,38,46653,758
2004,38,46571,760
2005,38,46714,754
2006,38,46505,603
2007,38,46602,607
2008,38,46605,601
2009,38,46502,605
2010,38,46704,606
2011,38,46701,604
2012,38,30000,112
2013,38,38000,110
2014,38,32102,107
2015,38,37900,314
2016,38,40009,306
2017,39,30301,126
2018,39,30001,103
2019,39,38101,113
2020,39,38001,120
2021,39,32101,109
2022,39,32200,107
2023,39,32102,117
2024,39,34101,110
2025,39,34100,114
2026,39,34102,112
2027,39,43010,358
2028,39,41000,312
2029,39,41000,307
2030,39,41000,306
2031,39,40003,314
2032,39,40102,310
2033,39,46572,760
2034,39,46643,762
2035,39,46533,759
2036,39,45514,761
2037,39,46581,754
2038,39,46713,763
2039,39,46552,753
2040,39,46692,758
2041,39,46700,607
2042,39,46604,606
2043,39,46703,601
2044,39,46503,605
2045,39,46603,604
2046,39,46505,603
2047,39,30001,116
2048,39,32200,106
2049,39,34101,111
2050,39,37900,313
2051,39,43400,302
2052,40,38000,125
2053,40,30301,113
2054,40,30300,110
2055,40,38001,114
2056,40,32201,111
2057,40,32101,101
2058,40,32100,103
2059,40,34200,116
2060,40,34300,107
2061,40,34002,104
2062,40,34002,112
2063,40,43011,357
2064,40,41000,300
2065,40,41000,314
2066,40,41000,310
2067,40,45000,306
2068,40,40102,305
2069,40,40103,302
2070,40,43401,312
2071,40,46955,757
2072,40,46741,756
2073,40,49427,190
2074,40,46633,750
2075,40,46671,761
2076,40,46641,753
2077,40,46681,763
2078,40,46553,762
2079,40,45511,754
2080,40,46771,760
2081,40,46593,759
2082,40,46573,755
2083,40,46723,758
2084,40,46702,601
2085,40,46602,607
2086,40,46502,606
2087,40,46503,602
2088,40,46603,604
2089,40,46605,605
2090,40,46701,603
2091,40,30300,120
2092,40,38000,117
2093,40,32101,109
2094,40,32100,100
2095,40,34200,106
2096,40,40007,308
2097,40,40004,301
2098,40,43400,313
2099,41,30001,123
2100,41,30000,108
2101,41,38101,106
2102,41,38001,117
2103,41,32200,113
2104,41,32101,111
2105,41,32201,104
2106,41,34000,100
2107,41,34002,110
2108,41,34003,103
2109,41,34003,114
2110,41,43020,352
2111,41,41000,313
2112,41,41000,306
2113,41,41000,305
2114,41,45000,312
2115,41,40004,310
2116,41,43401,314
2117,41,40101,300
2118,41,46874,757
2119,41,46533,756
2120,41,49414,190
2121,41,46663,763
2122,41,46631,760
2123,41,46541,758
2124,41,46523,753
2125,41,45512,754
2126,41,46653,750
2127,41,46714,762
2128,41,46724,761
2129,41,46774,759
2130,41,46592,755
2131,41,46505,603
2132,41,46502,605
2133,41,46605,607
2134,41,46604,601
2135,41,46602,606
2136,41,46703,604
2137,41,46704,602
2138,41,30001,101
2139,41,30001,112
2140,41,32200,107
2141,41,32201,109
2142,41,32201,116
2143,41,40006,307
2144,41,40103,308
2145,41,43401,301
2146,42,38100,122
2147,42,30001,108
2148,42,30300,114
2149,42,38101,117
2150,42,32201,104
2151,42,32200,116
2152,42,32001,101
2153,42,34101,106
2154,42,34001,111
2155,42,34100,109
2156,42,34101,120
2157,42,43010,351
2158,42,41000,305
2159,42,41000,300
2160,42,41000,314
2161,42,45000,306
2162,42,40101,312
2163,42,40103,307
2164,42,43401,313
2165,42,46871,757
2166,42,46672,756
2167,42,49433,190
2168,42,46661,759
2169,42,46632,760
2170,42,46531,763
2171,42,46541,753
2172,42,46573,758
2173,42,46724,762
2174,42,46552,750
2175,42,46771,761
2176,42,45513,755
2177,42,46516,754
2178,42,46802,606
2179,42,46700,604
2180,42,46604,607
2181,42,46702,601
2182,42,46605,602
2183,42,46503,605
2184,42,46505,603
2185,42,32200,107
2186,42,32200,112
2187,42,34101,113
2188,42,34101,110
2189,42,34100,103
2190,42,45000,310
2191,42,40000,308
2192,42,40006,302
2193,43,30300,129
2194,43,30301,116
2195,43,38100,114
2196,43,38001,110
2197,43,32200,100
2198,43,32201,113
2199,43,32101,106
2200,43,34102,101
2201,43,34103,108
2202,43,34003,112
2203,43,34003,107
2204,43,43010,364
2205,43,41000,302
2206,43,41000,307
2207,43,41000,308
2208,43,45000,305
2209,43,40008,310
2210,43,40101,300
2211,43,43000,313
2212,43,46862,757
2213,43,46633,756
2214,43,49434,190
2215,43,46542,760
2216,43,46672,763
2217,43,46683,755
2218,43,46742,754
2219,43,46573,759
2220,43,46693,762
2221,43,46653,753
2222,43,46712,750
2223,43,46772,761
2224,43,45514,758
2225,43,46780,550
2226,43,46780,547
2227,43,46780,543
2228,43,46780,541
2229,43,46780,544
2230,43,46780,548
2231,43,46780,546
2232,43,46780,549
2233,43,46703,601
2234,43,46503,602
2235,43,46504,607
2236,43,46605,605
2237,43,46604,606
2238,43,46702,604
2239,43,46606,603
2240,43,30300,104
2241,43,30300,120
2242,43,38100,103
2243,43,34102,109
2244,43,34102,117
2245,43,45000,312
2246,43,43000,306
2247,43,43400,301
2248,44,38001,129
2249,44,30001,100
2250,44,30300,107
2251,44,38100,116
2252,44,32000,120
2253,44,32101,108
2254,44,32201,106
2255,44,34002,101
2256,44,34103,113
2257,44,34003,110
2258,44,34003,104
2259,44,43411,364
2260,44,41000,306
2261,44,41000,312
2262,44,41000,300
2263,44,45000,305
2264,44,40006,313
2265,44,40101,310
2266,44,43001,308
2267,44,46871,757
2268,44,46642,756
2269,44,49415,190
2270,44,46542,762
2271,44,46742,760
2272,44,46533,754
2273,44,46662,759
2274,44,46724,753
2275,44,46651,750
2276,44,46511,758
2277,44,46628,761
2278,44,46592,763
2279,44,46694,755
2280,44,46602,605
2281,44,46704,606
2282,44,46700,607
2283,44,46605,601
2284,44,46502,602
2285,44,46505,604
2286,44,46606,603
2287,44,38001,112
2288,44,32201,117
2289,44,32101,114
2290,44,32201,109
2291,44,34103,103
2292,44,43501,301
2293,44,43001,307
2294,44,43001,302
2295,45,30000,125
2296,45,30300,101
2297,45,38000,113
2298,45,38100,120
2299,45,32201,117
2300,45,32000,116
2301,45,32200,103
2302,45,34200,104
2303,45,34003,110
2304,45,34102,107
2305,45,34003,114
2306,45,45010,357
2307,45,41000,313
2308,45,41000,308
2309,45,41000,301
2310,45,45000,310
2311,45,40009,314
2312,45,43400,306
2313,45,43501,312
2314,45,46812,757
2315,45,46673,756
2316,45,49435,190
2317,45,46561,754
2318,45,46531,760
2319,45,46742,750
2320,45,46631,762
2321,45,46554,761
2322,45,46696,758
2323,45,46714,755
2324,45,46572,753
2325,45,46651,763
2326,45,46771,759
2327,45,46780,550
2328,45,46780,542
2329,45,46780,547
2330,45,46780,545
2331,45,46780,548
2332,45,46780,540
2333,45,46780,541
2334,45,46780,546
2335,45,46502,603
2336,45,46602,601
2337,45,46702,607
2338,45,46605,605
2339,45,46604,602
2340,45,46503,606
2341,45,46700,604
2342,45,30300,106
2343,45,32200,100
2344,45,34102,112
2345,45,34102,109
2346,45,34200,111
2347,45,40103,305
2348,45,40102,300
2349,45,43400,302
2350,46,38101,125
2351,46,30000,117
2352,46,30301,116
2353,46,38001,114
2354,46,32000,113
2355,46,32201,107
2356,46,32200,110
2357,46,34300,104
2358,46,34104,111
2359,46,34001,103
2360,46,34104,109
2361,46,44010,357
2362,46,41000,308
2363,46,41000,301
2364,46,41000,305
2365,46,45000,302
2366,46,40008,306
2367,46,40101,313
2368,46,43001,300
2369,46,46863,757
2370,46,46742,756
2371,46,49416,190
2372,46,46673,759
2373,46,46682,763
2374,46,46524,753
2375,46,46642,760
2376,46,46772,755
2377,46,46591,754
2378,46,46573,762
2379,46,46721,761
2380,46,46651,758
2381,46,45511,750
2382,46,46606,602
2383,46,46702,604
2384,46,46700,605
2385,46,46604,607
2386,46,46503,601
2387,46,46602,606
2388,46,46504,603
2389,46,49400,718
2390,46,30301,100
2391,46,30301,120
2392,46,38101,101
2393,46,32000,112
2394,46,32201,106
2395,46,37900,312
2396,46,43001,310
2397,46,43001,314
2398,47,38100,123
2399,47,30001,114
2400,47,30301,107
2401,47,38000,116
2402,47,32001,117
2403,47,32100,104
2404,47,32102,109
2405,47,34002,110
2406,47,34102,106
2407,47,34300,112
2408,47,34002,100
2409,47,43020,352
2410,47,41000,305
2411,47,41000,314
2412,47,41000,301
2413,47,45000,312
2414,47,40007,306
2415,47,43001,300
2416,47,43501,307
2417,47,46822,757
2418,47,46643,756
2419,47,49428,190
2420,47,46683,750
2421,47,46672,760
2422,47,46522,759
2423,47,46582,753
2424,47,45512,754
2425,47,46722,761
2426,47,46653,755
2427,47,46711,762
2428,47,46571,758
2429,47,46691,763
2430,47,46505,604
2431,47,46604,605
2432,47,46703,602
2433,47,46700,606
2434,47,46602,601
2435,47,46603,607
2436,47,46502,603
2437,47,49400,713
2438,47,30001,101
2439,47,30301,103
2440,47,34102,113
2441,47,34002,111
2442,47,34300,108
2443,47,37900,308
2444,47,43501,313
2445,47,40103,310
2446,48,38101,124
2447,48,30301,111
2448,48,30300,106
2449,48,38001,100
2450,48,32102,116
2451,48,32201,113
2452,48,32200,101
2453,48,34101,103
2454,48,34104,108
2455,48,34100,112
2456,48,34100,114
2457,48,43410,356
2458,48,41000,312
2459,48,41000,310
2460,48,41000,302
2461,48,45000,308
2462,48,40002,301
2463,48,40101,314
2464,48,43001,307
2465,48,46951,757
2466,48,46663,756
2467,48,49421,190
2468,48,46534,755
2469,48,46741,753
2470,48,46672,761
2471,48,46683,762
2472,48,46571,759
2473,48,45513,750
2474,48,46774,763
2475,48,46593,760
2476,48,46711,754
2477,48,46652,758
2478,48,46702,606
2479,48,46605,604
2480,48,46603,601
2481,48,46602,602
2482,48,46701,605
2483,48,46503,607
2484,48,46502,603
2485,48,30300,104
2486,48,38101,107
2487,48,34100,110
2488,48,34104,117
2489,48,34100,109
2490,48,45000,313
2491,48,40103,305
2492,48,43001,300
2493,49,30001,121
2494,49,30301,108
2495,49,38000,106
2496,49,38101,104
2497,49,32100,117
2498,49,32200,113
2499,49,32001,116
2500,49,34300,103
2501,49,34001,100
2502,49,34002,109
2503,49,34001,107
2504,49,41010,350
2505,49,41000,302
2506,49,41000,310
2507,49,41000,308
2508,49,45000,305
2509,49,40000,313
2510,49,40103,307
2511,49,43001,301
2512,49,46821,757
2513,49,46521,756
2514,49,49417,190
2515,49,46534,759
2516,49,46633,753
2517,49,46582,762
2518,49,46642,750
2519,49,46627,758
2520,49,46711,761
2521,49,46773,755
2522,49,46554,763
2523,49,46572,754
2524,49,46651,760
2525,49,46606,607
2526,49,46701,606
2527,49,46505,602
2528,49,46603,601
2529,49,46503,604
2530,49,46702,605
2531,49,46602,603
2532,49,30301,120
2533,49,34001,112
2534,49,34001,114
2535,49,34002,111
2536,49,34300,110
2537,49,37900,314
2538,49,40006,306
2539,49,40102,312
2540,50,30000,128
2541,50,30301,100
2542,50,38100,110
2543,50,38001,116
2544,50,32201,101
2545,50,32001,109
2546,50,32101,113
2547,50,34103,120
2548,50,34101,117
2549,50,34100,106
2550,50,34103,108
2551,50,45010,362
2552,50,41000,314
2553,50,41000,307
2554,50,41000,300
2555,50,45000,305
2556,50,40103,301
2557,50,40101,306
2558,50,43001,310
2559,50,46884,757
2560,50,46681,756
2561,50,49436,190
2562,50,46743,750
2563,50,46532,762
2564,50,46663,759
2565,50,46633,760
2566,50,46573,753
2567,50,45514,755
2568,50,46714,763
2569,50,46773,761
2570,50,46628,758
2571,50,46511,754
2572,50,46602,604
2573,50,46606,602
2574,50,46703,601
2575,50,46605,605
2576,50,46504,606
2577,50,46505,607
2578,50,46704,603
2579,50,30301,112
2580,50,30000,107
2581,50,38001,104
2582,50,32101,103
2583,50,32001,111
2584,50,37900,308
2585,50,45000,313
2586,50,40008,302
2587,51,30001,126
2588,51,30300,120
2589,51,38001,112
2590,51,38100,106
2591,51,32101,111
2592,51,32102,101
2593,51,32000,104
2594,51,34101,107
2595,51,34002,113
2596,51,34300,117
2597,51,34101,100
